edge_u,edge_v,edge_k,road_type,matched_segment_id,match_dist_m
261137215,261180892,0,residential,84,750.4
261137215,261198377,0,tertiary,575,607.7
261137215,261264102,0,tertiary,575,679.9
261137218,261258132,0,primary,575,158.1
261137218,5405774428,0,primary,575,258.2
261137219,261137218,0,residential,644,225.5
261137219,261265746,0,residential,644,318.1
261137220,261137219,0,residential,644,355.3
261137220,261258134,0,residential,644,420.2
261137226,261240549,0,residential,153,450.1
261137230,261143108,0,tertiary,44,740.4
261137230,261113224,0,residential,44,705.9
261137230,261207221,0,residential,44,696.8
261137230,261137231,0,tertiary,44,649.0
261137231,261264181,0,residential,44,617.6
261137231,261118575,0,tertiary,44,549.6
261137231,261137230,0,tertiary,44,649.0
261137232,261137233,0,tertiary,44,348.4
261137232,261198388,0,tertiary,44,393.8
261137232,261248379,0,tertiary,44,458.0
261137232,261118575,0,tertiary,44,448.1
261137233,261241150,0,residential,44,332.0
261137233,261137234,0,tertiary,44,250.2
261137233,261137232,0,tertiary,44,348.4
261137234,7933085772,0,residential,44,245.0
261137234,261137235,0,tertiary,44,154.4
261137234,261137233,0,tertiary,44,250.2
261137234,261186007,0,residential,44,195.0
261137235,261346422,0,residential,44,176.0
261137235,261137236,0,tertiary,44,73.7
261137235,261137234,0,tertiary,44,154.4
261137236,261198391,0,secondary,44,42.0
261137236,261137235,0,tertiary,44,73.7
261137236,261250123,0,secondary,44,177.9
261137237,261137220,0,residential,644,445.5
261137238,261137237,0,residential,644,494.3
261137238,261198413,0,residential,644,505.2
261137239,261137238,0,residential,644,586.1
261137239,261260771,0,residential,644,666.2
261137240,261137239,0,residential,644,680.6
261137240,5405774509,0,residential,644,703.3
261137241,261137240,0,residential,644,776.5
261137241,261137211,0,tertiary,644,830.2
261137241,261258147,0,tertiary,644,814.7
261137242,261168345,0,residential,,
261137242,261168343,0,residential,,
261137242,2921065532,0,residential,,
261137244,2921065525,0,residential,,
261137244,261218319,0,residential,,
261137244,261109001,0,residential,,
261137245,261137246,0,residential,,
261137245,261137251,0,secondary,,
261137245,261296416,0,secondary,,
261137246,261137247,0,residential,,
261137246,261137245,0,residential,,
261137246,261144428,0,residential,,
261137247,261137246,0,residential,,
261137247,261280023,0,residential,,
261137247,261144429,0,residential,,
261137247,261137248,0,residential,,
261137248,261144431,0,unclassified,,
261137248,261137247,0,residential,,
261137248,261176495,0,unclassified,,
261137249,261137250,0,residential,,
261137249,261207984,0,residential,,
261137249,261207983,0,residential,,
261137250,261137249,0,residential,,
261137250,261192365,0,residential,,
261137250,261192364,0,residential,,
261137250,261137251,0,residential,,
261137251,261137245,0,secondary,,
261137251,261248041,0,secondary,,
261137251,261137250,0,residential,,
261137389,261088579,0,residential,,
261137389,261137391,0,residential,,
261137389,261143467,0,residential,,
261137389,261143466,0,residential,,
261137391,1850885158,0,residential,,
261137391,261137389,0,residential,,
261137391,261195613,0,residential,,
261137391,261195612,0,residential,,
261137404,261172879,0,residential,,
261137404,261128290,0,residential,,
261137404,261117716,0,residential,,
261137405,4603916810,0,residential,,
261137405,261242391,0,residential,,
261137405,261117716,0,residential,,
261137405,261221266,0,residential,,
261137407,4603916810,0,residential,,
261137407,261109423,0,residential,,
261137407,737157499,0,residential,,
261137448,261233220,0,residential,,
261137594,263981631,0,residential,123,628.3
261137760,261180695,0,residential,,
261137760,261117556,0,residential,843,939.4
261137760,261276711,0,residential,,
261137775,2565208699,0,residential,559,151.9
261137775,261137776,0,residential,559,145.1
261137775,261214255,0,tertiary,559,215.0
261137776,6138071863,0,residential,559,206.0
261137776,261322575,0,residential,559,225.6
261137776,261137775,0,residential,559,145.1
261138001,261214575,0,residential,1211,313.5
261138001,261214456,0,residential,1211,399.1
261138003,261138001,0,residential,1211,314.3
261138003,256181119,0,secondary,1211,353.4
261138003,261199892,0,secondary,1211,252.3
261138004,261138003,0,residential,1247,315.0
261138004,261214457,0,residential,1247,399.7
261138005,261138004,0,residential,1247,417.1
261138005,261214458,0,residential,1247,524.0
261138005,261250888,0,residential,1247,461.6
261138008,261138009,0,residential,342,587.8
261138008,261210567,0,residential,342,689.6
261138008,261210566,0,residential,342,642.8
261138009,261138008,0,residential,342,587.8
261138009,366588376,0,residential,342,485.9
261138009,709978154,0,residential,342,545.9
261138011,261138012,0,residential,342,406.2
261138012,261214474,0,residential,342,402.6
261138012,261261010,0,residential,342,315.7
261138012,261138014,0,residential,342,325.0
261138012,261138011,0,residential,342,406.2
261138014,261138012,0,residential,342,325.0
261138014,261214475,0,tertiary,342,357.7
261138014,261261012,0,tertiary,342,255.9
261138016,418474544,0,residential,499,396.0
261138016,261174141,0,residential,499,375.8
261138035,1693442244,0,residential,,
261138035,1693443565,0,residential,,
261138035,261304795,0,residential,,
261138039,261127482,0,residential,,
261138039,261202295,0,residential,,
261138039,1693442087,0,residential,,
261138073,12202503917,0,residential,805,49.5
261138073,12202503921,0,secondary,805,94.2
261138128,3637493684,0,primary,,
261138128,345111646,0,residential,,
261138130,261317212,0,residential,,
261138130,261295052,0,residential,,
261138130,261138131,0,residential,,
261138130,345111647,0,residential,,
261138131,261237343,0,residential,,
261138131,261138134,0,residential,,
261138131,261138130,0,residential,,
261138131,261237341,0,residential,,
261138134,261138135,0,residential,,
261138134,261264792,0,residential,,
261138134,261282731,0,residential,,
261138134,261138131,0,residential,,
261138135,261138134,0,residential,,
261138135,261165910,0,residential,,
261138135,261282731,0,residential,,
261138141,261138142,0,residential,1153,682.1
261138141,4742311000,0,residential,302,678.1
261138141,261191852,0,residential,1153,655.8
261138142,261138141,0,residential,1153,682.1
261138142,261281474,0,tertiary,1153,624.5
261138142,261179368,0,tertiary,1153,724.8
261138142,261138143,0,residential,1153,682.2
261138143,261178772,0,residential,1153,656.0
261138143,261178770,0,residential,1153,752.2
261138143,261138144,0,residential,1153,739.6
261138143,261138142,0,residential,1153,682.2
261138144,261218916,0,residential,1153,742.8
261138144,261138143,0,residential,1153,739.6
261138149,261138151,0,residential,,
261138149,261175425,0,residential,,
261138149,261195638,0,residential,,
261138151,261138153,0,residential,,
261138151,261138149,0,residential,,
261138151,261175793,0,residential,,
261138153,261138154,0,residential,,
261138153,261138151,0,residential,,
261138153,261269876,0,residential,,
261138153,261195639,0,residential,,
261138154,261138155,0,residential,,
261138154,261138153,0,residential,,
261138154,261269877,0,residential,,
261138154,261195640,0,residential,,
261138155,261138159,0,residential,,
261138155,261138154,0,residential,,
261138155,261195641,0,residential,,
261138155,261269879,0,residential,,
261138159,261138161,0,residential,,
261138159,261138155,0,residential,,
261138159,261185295,0,residential,,
261138159,261185294,0,residential,,
261138161,261138162,0,residential,,
261138161,261138159,0,residential,,
261138161,261197268,0,residential,,
261138161,261195642,0,residential,,
261138162,261138163,0,residential,,
261138162,261138161,0,residential,,
261138162,261269880,0,residential,,
261138162,261195643,0,residential,,
261138163,261138162,0,residential,,
261138163,261269882,0,primary,,
261138163,261195644,0,primary,,
261138171,261138175,0,residential,771,824.1
261138171,261281475,0,residential,771,852.6
261138171,261179370,0,residential,771,926.3
261138175,261138171,0,residential,771,824.1
261138175,261266714,0,secondary,771,724.4
261138175,261179372,0,secondary,771,809.6
261138175,261149055,0,residential,771,722.5
261138216,261122804,0,residential,,
261138216,261180716,0,tertiary,,
261138216,261269887,0,residential,,
261138216,261195636,0,residential,,
261138219,261119912,0,residential,,
261138219,261122804,0,residential,,
261138219,261181510,0,residential,,
261138219,261181509,0,residential,,
261138221,261119912,0,residential,,
261138221,261195637,0,secondary,,
261138221,4332675338,0,secondary,,
261138236,261134795,0,residential,,
261138236,261200917,0,residential,,
261138236,261200628,0,residential,,
261138236,261200919,0,residential,,
261138242,261134795,0,residential,,
261138242,261138266,0,residential,,
261138242,261273936,0,residential,,
261138266,261138242,0,residential,,
261138266,261138266,0,residential,,
261138266,261138266,1,residential,,
261138312,261138313,0,residential,639,503.2
261138312,261223139,0,residential,639,543.4
261138312,261117963,0,residential,639,442.1
261138313,261138316,0,residential,639,578.7
261138313,261272737,0,residential,639,580.1
261138313,261117964,0,residential,639,486.3
261138316,261117965,0,secondary,638,598.5
261138316,261200190,0,secondary,638,676.7
261138317,261319335,0,residential,638,541.7
261138317,261117968,0,residential,638,440.6
261138329,261138330,0,residential,511,360.3
261138329,261260960,0,residential,511,472.8
261138329,261117979,0,residential,511,450.3
261138330,261138332,0,residential,511,175.1
261138330,261214413,0,residential,511,287.4
261138330,261117980,0,residential,511,248.7
261138332,261339647,0,residential,511,158.0
261138332,261138333,0,residential,511,101.9
261138332,261117981,0,residential,511,66.2
261138333,261316384,0,secondary,496,151.8
261138333,261117982,0,secondary,496,51.6
261138333,261138332,0,residential,511,101.9
261138335,261117983,0,secondary,635,582.3
261138335,261138336,0,residential,634,607.7
261138335,261184610,0,secondary,635,668.2
261138336,261311297,0,residential,634,604.9
261138336,261138335,0,residential,634,607.7
261138339,261138336,0,residential,634,543.8
261138339,261117984,0,residential,634,472.3
261138339,261273387,0,residential,634,520.5
261138355,305913456,0,residential,94,476.1
261138355,305912687,0,residential,94,473.8
261138357,261138359,0,residential,94,575.7
261138357,261185539,0,residential,94,490.5
261138359,261332130,0,residential,94,628.5
261138361,261138362,0,residential,,
261138362,261138361,0,residential,,
261138362,261194011,0,primary,,
261138365,261138366,0,residential,,
261138365,261224639,0,secondary,,
261138366,261138365,0,residential,,
261138368,1956419662,0,residential,802,400.5
261138368,261261625,0,residential,802,464.3
261138373,261138374,0,residential,813,305.7
261138373,261137145,0,residential,813,500.7
261138373,261160223,0,residential,813,418.1
261138373,261160225,0,residential,813,392.4
261138374,261138376,0,residential,813,137.4
261138374,261138373,0,residential,813,305.7
261138374,261242059,0,residential,813,240.9
261138374,261188482,0,residential,813,193.7
261138376,1820662196,0,residential,813,99.5
261138376,261138374,0,residential,813,137.4
261138376,3755910871,0,trunk,813,74.6
261138378,261213272,0,residential,802,661.9
261138378,261138380,0,residential,802,727.8
261138380,261154821,0,tertiary,802,798.4
261138380,261154820,0,tertiary,802,810.7
261138380,261132615,0,residential,,
261138380,261138378,0,residential,802,727.8
261138383,261138384,0,residential,813,754.7
261138383,261188478,0,residential,813,794.9
261138383,14130641304,0,residential,813,807.6
261138384,261138383,0,residential,813,754.7
261138395,261138397,0,residential,,
261138395,261296959,0,residential,,
261138395,261189257,0,residential,,
261138395,261224119,0,residential,,
261138397,261138395,0,residential,,
261138397,261189255,0,residential,,
261138397,261324420,0,residential,,
261138450,9902790699,0,residential,,
261138450,261192039,0,residential,690,930.7
261138450,261192038,0,residential,,
261138456,261138457,0,residential,,
261138456,261165917,0,residential,,
261138456,261203251,0,residential,,
261138457,261203252,0,residential,,
261138457,261138456,0,residential,,
261138457,261326005,0,residential,,
261138467,261138469,0,residential,,
261138467,261329391,0,residential,,
261138469,261277105,0,residential,,
261138469,261277104,0,residential,,
261138469,261138470,0,residential,,
261138470,3569244900,0,residential,,
261138470,261212991,0,secondary,,
261138470,261212989,0,secondary,,
261138471,261138474,0,residential,,
261138471,261179077,0,residential,,
261138474,261138475,0,residential,,
261138474,261210469,0,residential,,
261138475,261138476,0,residential,,
261138475,261311632,0,residential,,
261138475,261311630,0,residential,,
261138476,261293653,0,secondary,,
261138476,261293645,0,secondary,,
261138479,261138481,0,residential,,
261138479,261116888,0,primary,,
261138479,5225899050,0,primary,,
261138481,261138483,0,residential,,
261138481,261280604,0,residential,,
261138483,261138484,0,residential,,
261138483,261116889,0,residential,,
261138483,261168339,0,residential,,
261138484,261290289,0,residential,,
261138484,261138485,0,residential,,
261138484,261138483,0,residential,,
261138485,261138484,0,residential,,
261138491,261184119,0,residential,,
261138491,261138492,0,residential,,
261138491,2392886213,0,residential,,
261138492,261138491,0,residential,,
261138492,261138494,0,residential,,
261138494,261138492,0,residential,,
261138494,261290526,0,residential,,
261138494,261184120,0,residential,,
261138501,261122965,0,residential,,
261138501,261123741,0,residential,,
261138501,261264893,0,residential,,
261138501,261207279,0,residential,,
261138505,261145929,0,residential,,
261138505,261138507,0,residential,,
261138505,261145930,0,residential,,
261138507,261138509,0,residential,,
261138507,261301902,0,residential,,
261138507,261207281,0,residential,,
